log_303046016.810939.csv,Watt  1,303046016.810939
log_303046017.030938.csv,Watt  1,303046017.030938
log_303046106.230853.csv,Watt  1,303046106.230853
log_303046113.810846.csv,Watt  1,303046113.810846
log_303046173.530789.csv,Watt  1,303046173.530789
log_303046114.230846.csv,Watt  1,303046114.230846
log_303046112.490847.csv,Watt  1,303046112.490847
log_303046139.930821.csv,Watt  1,303046139.930821
log_303046112.170848.csv,Watt  1,303046112.170848
log_303046118.250842.csv,Watt  1,303046118.250842
log_303046136.430824.csv,Watt  1,303046136.430824
log_303046165.610797.csv,Watt  1,303046165.610797
log_303046125.190835.csv,Watt  1,303046125.190835
log_303046110.890849.csv,Watt  1,303046110.890849
log_303046113.550846.csv,Watt  1,303046113.550846
log_303046109.51085.csv,Watt  1,303046109.51085
log_303046110.770849.csv,Watt  1,303046110.770849
log_303046124.910835.csv,Watt  1,303046124.910835
log_303046140.130821.csv,Watt  1,303046140.130821
log_303046120.37084.csv,Watt  1,303046120.37084
log_303046123.490837.csv,Watt  1,303046123.490837
log_303046113.870846.csv,Watt  1,303046113.870846
log_303046144.850816.csv,Watt  1,303046144.850816
log_303046115.010845.csv,Watt  1,303046115.010845
log_303046118.850841.csv,Watt  1,303046118.850841
log_303046127.470833.csv,Watt  1,303046127.470833
log_303046152.490809.csv,Watt  1,303046152.490809
log_303046163.750798.csv,Watt  1,303046163.750798
log_303046117.270843.csv,Watt  1,303046117.270843
log_303046129.170831.csv,Watt  1,303046129.170831
log_303046133.470827.csv,Watt  1,303046133.470827
log_303046521.010458.csv,Watt  1,303046521.010458
log_303046130.43083.csv,Watt  1,303046130.43083
log_1542909108.68374.csv,Watt  1,1542909108.68374
log_1542909689.33492.csv,Watt  1,1542909689.33492
log_1542910299.68445.csv,Watt  1,1542910299.68445
log_1542910836.47867.csv,Watt  1,1542910836.47867
log_1542911443.17169.csv,Watt  1,1542911443.17169
log_1542912084.39512.csv,Watt  1,1542912084.39512
log_1542913774.44178.csv,Watt  1,1542913774.44178
log_1542914144.60488.csv,Watt  1,1542914144.60488
log_1542918630.31179.csv,Watt  1,1542918630.31179
log_1542918904.02401.csv,Watt  1,1542918904.02401
log_1542919625.53289.csv,Watt  1,1542919625.53289
log_1542920582.35116.csv,Watt  1,1542920582.35116
log_1542991051.49914.csv,Watt  1,1542991051.49914
log_1542991074.36987.csv,Watt  1,1542991074.36987
log_1542991414.65234.csv,Watt  1,1542991414.65234
log_1542991655.27258.csv,Watt  1,1542991655.27258
log_1542991873.2232.csv,Watt  1,1542991873.2232
log_1542992542.97984.csv,Watt  1,1542992542.97984
log_1542992925.90483.csv,Watt  1,1542992925.90483
log_1542993515.97924.csv,Watt  1,1542993515.97924
log_1542994209.85543.csv,Watt  1,1542994209.85543
log_1542996983.3646.csv,Watt  1,1542996983.3646
log_1542997041.86034.csv,Watt  1,1542997041.86034
log_1542997098.00971.csv,Watt  1,1542997098.00971
log_1542997403.11121.csv,Watt  1,1542997403.11121
log_1542998061.06245.csv,Watt  1,1542998061.06245
log_1543074901.70057.csv,Watt  1,1543074901.70057
log_1543075457.97362.csv,Watt  1,1543075457.97362
log_1543075794.62959.csv,Watt  1,1543075794.62959
log_1543077374.40746.csv,Watt  1,1543077374.40746
log_1543077449.8123.csv,Watt  1,1543077449.8123
log_1543079110.90918.csv,Watt  1,1543079110.90918
log_1543079195.52773.csv,Watt  1,1543079195.52773
log_1543079249.15782.csv,Watt  1,1543079249.15782
log_1543079377.35732.csv,Watt  1,1543079377.35732
log_1543082021.24546.csv,Watt  1,1543082021.24546
log_1543082096.06783.csv,Watt  1,1543082096.06783
log_1543082162.26501.csv,Watt  1,1543082162.26501
log_1543082261.2072.csv,Watt  1,1543082261.2072
log_1543082453.20846.csv,Watt  1,1543082453.20846
log_1543082585.3705.csv,Watt  1,1543082585.3705
log_1543082723.75613.csv,Watt  1,1543082723.75613
log_1543082793.66051.csv,Watt  1,1543082793.66051
log_1543083438.09634.csv,Watt  1,1543083438.09634
log_1543083540.968.csv,Watt  1,1543083540.968
log_1543085179.91844.csv,Watt  1,1543085179.91844
log_1543085851.07385.csv,Watt  1,1543085851.07385
log_1543086465.01166.csv,Watt  1,1543086465.01166
log_1543088114.91822.csv,Watt  1,1543088114.91822
log_1543088637.27506.csv,Watt  1,1543088637.27506
log_1543088769.02039.csv,Watt  1,1543088769.02039
log_1543088999.60883.csv,Watt  1,1543088999.60883
log_1543089749.89071.csv,Watt  1,1543089749.89071
log_1543090330.94771.csv,Watt  1,1543090330.94771
log_1543094858.31776.csv,ToTheMoon 1 @ Watt  1,1543094858.31776
log_1543095508.45856.csv,ToTheMoon 1 @ Watt  1,1543095508.45856
log_1543095975.48601.csv,ToTheMoon 1 @ Watt  1,1543095975.48601
log_1543097569.97307.csv,ToTheMoon 1 @ Watt  1,1543097569.97307
log_1543098460.96228.csv,ToTheMoon 1 @ Watt  1,1543098460.96228
log_1543099805.81624.csv,ToTheMoon 1 @ Watt  1,1543099805.81624
log_1543164859.78683.csv,ToTheMoon 1 @ Watt  1,1543164859.78683
log_1543166338.25602.csv,ToTheMoon 1 @ Watt  1,1543166338.25602
log_1543169233.77081.csv,ToTheMoon 2 @ Watt  1,1543169233.77081
log_1543169408.84033.csv,ToTheMoon 2 @ Watt  1,1543169408.84033
